ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
11616	bahengwest-Chen-2013-888-479-1		bahengwest	Chen-2013-888-479	ʔa⁰³tɛ⁴²ȵ̥ei⁵³	ʔa⁰³tɛ⁴²ȵ̥ei⁵³	ʔ a ³/⁰ + t ɛ ⁴² + ȵ̥̥ ei ⁵³		Chen2013			下边	1485	BELOW OR UNDER	Baheng, West	pahn1237					Baheng, West	下边	ʔa³/⁰+tɛ⁴²+ȵ̥̥ei⁵³	1 7 8 9 1 7 8 9 4 7 8	AXT_AXT_AXT	HA6_TE3_NE3	2	2.H.C 2.A.V 2.6.T 2._._ 2.T.C 2.E.V 2.3.T 2._._ 2.N.C 2.E.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	31 32 33
11617	bahengeast-Chen-2013-888-479-1		bahengeast	Chen-2013-888-479	kwa⁵⁵le³³	kwa⁵⁵le³³	k w a ⁵⁵ + l e ³³		Chen2013			下边	1485	BELOW OR UNDER	Baheng, East	pahn1237					Baheng, East	下边	kwa⁵⁵+le³³	1 6 7 8 9 5 7 8	ACXT_AXT	KWA5_LE4	1	1.K.C 1.W.C 1.A.V 1.5.T 1._._ 1.L.C 1.E.V 1.4.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	29 30
11849	luobuoheeastern-Chen-2013-888-489-1		luobuoheeastern	Chen-2013-888-489	tə⁰²si³¹ȵa²⁴ji³³	tə⁰²si³¹ȵa²⁴ji³³	t ə ²/⁰ + s i ³¹ + ȵ a ²⁴ + j i ³³		Chen2013			中午	12	MIDDAY	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	中午	tə²/⁰+si³¹+ȵa²⁴+ji³³	1 7 8 9 3 7 8 9 4 7 8 9 6 7 8	AXT_AXT_AXT_AXT	TE6_SI3_NA2_JI4	7	7.T.C 7.E.V 7.6.T 7._._ 7.S.C 7.I.V 7.3.T 7._._ 7.N.C 7.A.V 7.2.T 7._._ 7.J.C 7.I.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	50 47 45 51
11850	luobuohewestern-Chen-2013-888-489-1		luobuohewestern	Chen-2013-888-489	ɳʈoŋ³¹n̥ɑ³¹	ɳʈoŋ³¹n̥ɑ³¹	ⁿʈ o ŋ ³¹ + n̥ ɑ ³¹		Chen2013			中午	12	MIDDAY	Luobuohe, Western	luop1235					Luobuohe, Western	中午	ⁿʈoŋ³¹+n̥ɑ³¹	1 7 4 8 9 4 7 8	AXLT_AXT	TUN3_NA3	8	8.T.C 8.U.V 8.N.c 8.3.T 8._._ 8.N.C 8.A.V 8.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	43 45
11851	chuanqiandian-Chen-2013-888-489-1		chuanqiandian	Chen-2013-888-489	taŋ⁵⁵nau³¹ʂo⁴⁴	taŋ⁵⁵nau³¹ʂo⁴⁴	t a ŋ ⁵⁵ + n au ³¹ + ʂ o ⁴⁴		Chen2013			中午	12	MIDDAY	Chuanqiandian	chua1256					Chuanqiandian	中午	taŋ⁵⁵+nau³¹+ʂo⁴⁴	1 7 4 8 9 4 7 8 9 3 7 8	AXLT_AXT_AXT	TAN5_NA3_SU5	3	3.T.C 3.A.V 3.N.c 3.5.T 3._._ 3.N.C 3.A.V 3.3.T 3._._ 3.S.C 3.U.V 3.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	43 45 47
11852	chuanqiandiancentralguizhou-Chen-2013-888-489-1		chuanqiandiancentralguizhou	Chen-2013-888-489	ntʂã²⁴n̥ə̃²⁴	ntʂã²⁴n̥ə̃²⁴	ⁿt ʂ ã ²⁴ + n̥ ə̃ ²⁴		Chen2013			中午	12	MIDDAY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	中午	ⁿtʂã²⁴+n̥ə̃²⁴	1 3 7 8 9 4 7 8	ACXT_AXT	TSA2_NE2	4	4.T.C 4.S.C 4.A.V 4.2.T 4._._ 4.N.C 4.E.V 4.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	43 45
11853	chuanqiandiansouthernguizhou-Chen-2013-888-489-1		chuanqiandiansouthernguizhou	Chen-2013-888-489	pje¹³soŋ³⁵	pje¹³soŋ³⁵	p j e ¹³ + s o ŋ ³⁵		Chen2013			中午	12	MIDDAY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	中午	pje¹³+soŋ³⁵	1 6 7 8 9 3 7 4 8	ACXT_AXLT	PJE2_SUN2	6	6.P.C 6.J.C 6.E.V 6.2.T 6._._ 6.S.C 6.U.V 6.N.c 6.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	49 47
11854	chuanqiandiannortheastyunnan-Chen-2013-888-489-1		chuanqiandiannortheastyunnan	Chen-2013-888-489	nɦau³⁵ʂu³³	nɦau³⁵ʂu³³	n ɦ au ³⁵ + ʂ u ³³		Chen2013			中午	12	MIDDAY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	中午	nɦau³⁵+ʂu³³	4 3 7 8 9 3 7 8	ACYT_AXT	NHA2_SY4	5	5.N.C 5.H.C 5.A.V 5.2.T 5._._ 5.S.C 5.Y.V 5.4.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	48 47
11860	qiandongwest-Chen-2013-888-489-1		qiandongwest	Chen-2013-888-489	tjuŋ⁴⁴nei⁴⁴	tjuŋ⁴⁴nei⁴⁴	t j u ŋ ⁴⁴ + n ei ⁴⁴		Chen2013			中午	12	MIDDAY	Qiandong, West						Qiandong, West	中午	tjuŋ⁴⁴+nei⁴⁴	1 6 7 4 8 9 4 7 8	ACXLT_AXT	TJYN5_NE5	10	10.T.C 10.J.C 10.Y.V 10.N.c 10.5.T 10._._ 10.N.C 10.E.V 10.5.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	43 45
11861	bahengwest-Chen-2013-888-489-1		bahengwest	Chen-2013-888-489	ma⁵⁵ȵoŋ³⁵n̥ei³⁵	ma⁵⁵ȵoŋ³⁵n̥ei³⁵	m a ⁵⁵ + ȵ o ŋ ³⁵ + n̥ ei ³⁵		Chen2013			中午	12	MIDDAY	Baheng, West	pahn1237					Baheng, West	中午	ma⁵⁵+ȵoŋ³⁵+n̥ei³⁵	4 7 8 9 4 7 4 8 9 4 7 8	AXT_AXLT_AXT	MA5_NUN2_NE2	2	2.M.C 2.A.V 2.5.T 2._._ 2.N.C 2.U.V 2.N.c 2.2.T 2._._ 2.N.C 2.E.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	44 45 46
11862	bahengeast-Chen-2013-888-489-1		bahengeast	Chen-2013-888-489	n̥e³⁵ntjuŋ³⁵	n̥e³⁵ntjuŋ³⁵	n̥ e ³⁵ + ⁿt j u ŋ ³⁵		Chen2013			中午	12	MIDDAY	Baheng, East	pahn1237					Baheng, East	中午	n̥e³⁵+ⁿtjuŋ³⁵	4 7 8 9 1 6 7 4 8	AXT_ACXLT	NE2_TJYN2	1	1.N.C 1.E.V 1.2.T 1._._ 1.T.C 1.J.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	42 43
11858	qiandongeast-Chen-2013-888-489-1		qiandongeast	Chen-2013-888-489	tjuŋ²⁴nei²⁴	tjuŋ²⁴nei²⁴	t j u ŋ ²⁴ + n ei ²⁴		Chen2013			中午	12	MIDDAY	Qiandong, East	east2370					Qiandong, East	中午	tjuŋ²⁴+nei²⁴	1 6 7 4 8 9 4 7 8	ACXLT_AXT	TJYN2_NE2	9	9.T.C 9.J.C 9.Y.V 9.N.c 9.2.T 9._._ 9.N.C 9.E.V 9.2.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	43 45
11680	luobuohewestern-Chen-2013-888-482-1		luobuohewestern	Chen-2013-888-482	pə⁰⁵ɳʈoŋ³¹	pə⁰⁵ɳʈoŋ³¹	p ə ⁵/⁰ + ⁿʈ o ŋ ³¹		Chen2013			中间	1093	MIDDLE	Luobuohe, Western	luop1235					Luobuohe, Western	中间	pə⁵/⁰+ⁿʈoŋ³¹	1 7 8 9 1 7 4 8	AXT_AXLT	PE6_TUN3	8	8.P.C 8.E.V 8.6.T 8._._ 8.T.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	56 53
11681	chuanqiandian-Chen-2013-888-482-1		chuanqiandian	Chen-2013-888-482	ki²⁴nʈaŋ⁴³	ki²⁴nʈaŋ⁴³	k i ²⁴ + ⁿʈ a ŋ ⁴³		Chen2013			中间	1093	MIDDLE	Chuanqiandian	chua1256					Chuanqiandian	中间	ki²⁴+ⁿʈaŋ⁴³	1 7 8 9 1 7 4 8	AXT_AXLT	KI2_TAN3	3	3.K.C 3.I.V 3.2.T 3._._ 3.T.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	55 53
11682	chuanqiandiancentralguizhou-Chen-2013-888-482-1		chuanqiandiancentralguizhou	Chen-2013-888-482	kã³¹ntʂã²⁴	kã³¹ntʂã²⁴	k ã ³¹ + ⁿt ʂ ã ²⁴		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	中间	kã³¹+ⁿtʂã²⁴	1 7 8 9 1 3 7 8	AXT_ACXT	KA3_TSA2	4	4.K.C 4.A.V 4.3.T 4._._ 4.T.C 4.S.C 4.A.V 4.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	54 53
11683	chuanqiandiansouthernguizhou-Chen-2013-888-482-1		chuanqiandiansouthernguizhou	Chen-2013-888-482	ɳʈaŋ³²	ɳʈaŋ³²	ⁿʈ a ŋ ³²		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	中间	ⁿʈaŋ³²	1 7 4 8	AXLT	TAN3	6	6.T.C 6.A.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	0	53
11684	chuanqiandiannortheastyunnan-Chen-2013-888-482-1		chuanqiandiannortheastyunnan	Chen-2013-888-482	pi⁵⁵ɳʈaɯ⁵⁵	pi⁵⁵ɳʈaɯ⁵⁵	p i ⁵⁵ + ⁿʈ a ɯ ⁵⁵		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	中间	pi⁵⁵+ⁿʈaɯ⁵⁵	1 7 8 9 1 7 7 8	AXT_AXYT	PI5_TAI5	5	5.P.C 5.I.V 5.5.T 5._._ 5.T.C 5.A.V 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0	56 53
11688	qiandongeast-Chen-2013-888-482-1		qiandongeast	Chen-2013-888-482	taŋ²⁴tjuŋ²⁴	taŋ²⁴tjuŋ²⁴	t a ŋ ²⁴ + t j u ŋ ²⁴		Chen2013			中间	1093	MIDDLE	Qiandong, East	east2370					Qiandong, East	中间	taŋ²⁴+tjuŋ²⁴	1 7 4 8 9 1 6 7 4 8	AXLT_ACXLT	TAN2_TJYN2	9	9.T.C 9.A.V 9.N.c 9.2.T 9._._ 9.T.C 9.J.C 9.Y.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	57 53
11690	qiandongwest-Chen-2013-888-482-1		qiandongwest	Chen-2013-888-482	qa³³tjuŋ⁴⁴	qa³³tjuŋ⁴⁴	q a ³³ + t j u ŋ ⁴⁴		Chen2013			中间	1093	MIDDLE	Qiandong, West						Qiandong, West	中间	qa³³+tjuŋ⁴⁴	1 7 8 9 1 6 7 4 8	AXT_ACXLT	KA4_TJYN5	10	10.K.C 10.A.V 10.4.T 10._._ 10.T.C 10.J.C 10.Y.V 10.N.c 10.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	54 53
11691	bahengwest-Chen-2013-888-482-1		bahengwest	Chen-2013-888-482	qo⁰³seŋ⁵⁵	qo⁰³seŋ⁵⁵	q o ³/⁰ + s e ŋ ⁵⁵		Chen2013			中间	1093	MIDDLE	Baheng, West	pahn1237					Baheng, West	中间	qo³/⁰+seŋ⁵⁵	1 7 8 9 3 7 4 8	AXT_AXLT	KU6_SEN5	2	2.K.C 2.U.V 2.6.T 2._._ 2.S.C 2.E.V 2.N.c 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	54 53
11692	bahengeast-Chen-2013-888-482-1		bahengeast	Chen-2013-888-482	ʔa⁰³qʰo³¹ntjuŋ³⁵	ʔa⁰³qʰo³¹ntjuŋ³⁵	ʔ a ³/⁰ + qʰ o ³¹ + ⁿt j u ŋ ³⁵		Chen2013			中间	1093	MIDDLE	Baheng, East	pahn1237					Baheng, East	中间	ʔa³/⁰+qʰo³¹+ⁿtjuŋ³⁵	1 7 8 9 1 7 8 9 1 6 7 4 8	AXT_AXT_ACXLT	HA6_KU3_TJYN2	1	1.H.C 1.A.V 1.6.T 1._._ 1.K.C 1.U.V 1.3.T 1._._ 1.T.C 1.J.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	51 52 53
11679	luobuoheeastern-Chen-2013-888-482-1		luobuoheeastern	Chen-2013-888-482	pə⁰⁵ɳʈuŋ³¹	pə⁰⁵ɳʈuŋ³¹	p ə ⁵/⁰ + ⁿʈ u ŋ ³¹		Chen2013			中间	1093	MIDDLE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	中间	pə⁵/⁰+ⁿʈuŋ³¹	1 7 8 9 1 7 4 8	AXT_AXLT	PE6_TYN3	7	7.P.C 7.E.V 7.6.T 7._._ 7.T.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	56 53
4157	luobuohewestern-Chen-2013-888-170-1		luobuohewestern	Chen-2013-888-170	qɑ³⁵wu⁵⁵	qɑ³⁵wu⁵⁵	q ɑ ³⁵ + w u ⁵⁵		Chen2013			乌鸦	913	CROW	Luobuohe, Western	luop1235					Luobuohe, Western	乌鸦	qɑ³⁵+wu⁵⁵	1 7 8 9 6 7 8	AXT_AXT	KA2_WY5	8	8.K.C 8.A.V 8.2.T 8._._ 8.W.C 8.Y.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	62 63
4165	qiandongwest-Chen-2013-888-170-1		qiandongwest	Chen-2013-888-170	ʔa³³	ʔa³³	ʔ a ³³		Chen2013			乌鸦	913	CROW	Qiandong, West						Qiandong, West	乌鸦	ʔa³³	1 7 8	AXT	HA4	10	10.H.C 10.A.V 10.4.T	1.6 3.0 1.0	0	61
4166	bahengwest-Chen-2013-888-170-1		bahengwest	Chen-2013-888-170	la³¹ʔa⁵⁵	la³¹ʔa⁵⁵	l a ³¹ + ʔ a ⁵⁵		Chen2013			乌鸦	913	CROW	Baheng, West	pahn1237					Baheng, West	乌鸦	la³¹+ʔa⁵⁵	5 7 8 9 1 7 8	AXT_AXT	LA3_HA5	2	2.L.C 2.A.V 2.3.T 2._._ 2.H.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	59 58
4156	luobuoheeastern-Chen-2013-888-170-1		luobuoheeastern	Chen-2013-888-170	ʔa⁰²ʁo⁵⁵	ʔa⁰²ʁo⁵⁵	ʔ a ²/⁰ + ʁ o ⁵⁵		Chen2013			乌鸦	913	CROW	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	乌鸦	ʔa²/⁰+ʁo⁵⁵	1 7 8 9 5 7 8	AXT_AXT	HA6_RU5	7	7.H.C 7.A.V 7.6.T 7._._ 7.R.C 7.U.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	61 58
4158	chuanqiandian-Chen-2013-888-170-1		chuanqiandian	Chen-2013-888-170	ʔua⁴³	ʔua⁴³	ʔ ua ⁴³		Chen2013			乌鸦	913	CROW	Chuanqiandian	chua1256					Chuanqiandian	乌鸦	ʔua⁴³	1 7 8	AXT	HY3	3	3.H.C 3.Y.V 3.3.T	1.6 3.0 1.0	0	60
4159	chuanqiandiansouthernguizhou-Chen-2013-888-170-1		chuanqiandiansouthernguizhou	Chen-2013-888-170	ʔa⁴⁴	ʔa⁴⁴	ʔ a ⁴⁴		Chen2013			乌鸦	913	CROW	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	乌鸦	ʔa⁴⁴	1 7 8	AXT	HA5	6	6.H.C 6.A.V 6.5.T	1.6 3.0 1.0	0	61
4160	chuanqiandiannortheastyunnan-Chen-2013-888-170-1		chuanqiandiannortheastyunnan	Chen-2013-888-170	li⁵⁵ʔa⁵⁵	li⁵⁵ʔa⁵⁵	l i ⁵⁵ + ʔ a ⁵⁵		Chen2013			乌鸦	913	CROW	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	乌鸦	li⁵⁵+ʔa⁵⁵	5 7 8 9 1 7 8	AXT_AXT	LI5_HA5	5	5.L.C 5.I.V 5.5.T 5._._ 5.H.C 5.A.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	59 58
4167	bahengeast-Chen-2013-888-170-1		bahengeast	Chen-2013-888-170	qa⁰³la⁵⁵	qa⁰³la⁵⁵	q a ³/⁰ + l a ⁵⁵		Chen2013			乌鸦	913	CROW	Baheng, East	pahn1237					Baheng, East	乌鸦	qa³/⁰+la⁵⁵	1 7 8 9 5 7 8	AXT_AXT	KA6_LA5	1	1.K.C 1.A.V 1.6.T 1._._ 1.L.C 1.A.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	57 58
10553	luobuoheeastern-Chen-2013-888-436-1		luobuoheeastern	Chen-2013-888-436	ʑa³¹	ʑa³¹	ʑ a ³¹		Chen2013			九	1483	NINE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	九	ʑa³¹	3 7 8	AXT	SA3	7	7.S.C 7.A.V 7.3.T	1.6 3.0 1.0	0	65
10554	luobuohewestern-Chen-2013-888-436-1		luobuohewestern	Chen-2013-888-436	tɕɑ³¹	tɕɑ³¹	tɕ ɑ ³¹		Chen2013			九	1483	NINE	Luobuohe, Western	luop1235					Luobuohe, Western	九	tɕɑ³¹	2 7 8	AXT	CA3	8	8.C.C 8.A.V 8.3.T	1.6 3.0 1.0	0	65
10555	chuanqiandian-Chen-2013-888-436-1		chuanqiandian	Chen-2013-888-436	tɕua³¹	tɕua³¹	tɕ ua ³¹		Chen2013			九	1483	NINE	Chuanqiandian	chua1256					Chuanqiandian	九	tɕua³¹	2 7 8	AXT	CY3	3	3.C.C 3.Y.V 3.3.T	1.6 3.0 1.0	0	65
10556	chuanqiandiancentralguizhou-Chen-2013-888-436-1		chuanqiandiancentralguizhou	Chen-2013-888-436	tɕu⁵⁵	tɕu⁵⁵	tɕ u ⁵⁵		Chen2013			九	1483	NINE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	九	tɕu⁵⁵	2 7 8	AXT	CY5	4	4.C.C 4.Y.V 4.5.T	1.6 3.0 1.0	0	65
10557	chuanqiandiansouthernguizhou-Chen-2013-888-436-1		chuanqiandiansouthernguizhou	Chen-2013-888-436	tɕa⁵³	tɕa⁵³	tɕ a ⁵³		Chen2013			九	1483	NINE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	九	tɕa⁵³	2 7 8	AXT	CA3	6	6.C.C 6.A.V 6.3.T	1.6 3.0 1.0	0	65
10558	chuanqiandiannortheastyunnan-Chen-2013-888-436-1		chuanqiandiannortheastyunnan	Chen-2013-888-436	dʑɦa³⁵	dʑɦa³⁵	d ʑ ɦ a ³⁵		Chen2013			九	1483	NINE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	九	dʑɦa³⁵	1 3 3 7 8	ACBXT	TSHA2	5	5.T.C 5.S.C 5.H.C 5.A.V 5.2.T	1.6 1.2 1.3 3.0 1.0	0	66
10562	qiandongeast-Chen-2013-888-436-1		qiandongeast	Chen-2013-888-436	tɕou²²	tɕou²²	tɕ ɔ ²²		Chen2013			九	1483	NINE	Qiandong, East	east2370					Qiandong, East	九	tɕɔ²²	2 7 8	AXT	CU1	9	9.C.C 9.U.V 9.1.T	1.6 3.0 1.0	0	64
10564	qiandongwest-Chen-2013-888-436-1		qiandongwest	Chen-2013-888-436	tɕa⁵⁵	tɕa⁵⁵	tɕ a ⁵⁵		Chen2013			九	1483	NINE	Qiandong, West						Qiandong, West	九	tɕa⁵⁵	2 7 8	AXT	CA5	10	10.C.C 10.A.V 10.5.T	1.6 3.0 1.0	0	65
10565	bahengwest-Chen-2013-888-436-1		bahengwest	Chen-2013-888-436	ko³³	ko³³	k o ³³		Chen2013			九	1483	NINE	Baheng, West	pahn1237					Baheng, West	九	ko³³	1 7 8	AXT	KU4	2	2.K.C 2.U.V 2.4.T	1.6 3.0 1.0	0	64
10566	bahengeast-Chen-2013-888-436-1		bahengeast	Chen-2013-888-436	ko³³	ko³³	k o ³³		Chen2013			九	1483	NINE	Baheng, East	pahn1237					Baheng, East	九	ko³³	1 7 8	AXT	KU4	1	1.K.C 1.U.V 1.4.T	1.6 3.0 1.0	0	64
18436	luobuoheeastern-Chen-2013-888-759-1		luobuoheeastern	Chen-2013-888-759	ma⁵⁵	ma⁵⁵	m a ⁵⁵		Chen2013			买	1869	BUY	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	买	ma⁵⁵	4 7 8	AXT	MA5	7	7.M.C 7.A.V 7.5.T	1.6 3.0 1.0	0	67
18437	luobuohewestern-Chen-2013-888-759-1		luobuohewestern	Chen-2013-888-759	mɑ⁵⁵	mɑ⁵⁵	m ɑ ⁵⁵		Chen2013			买	1869	BUY	Luobuohe, Western	luop1235					Luobuohe, Western	买	mɑ⁵⁵	4 7 8	AXT	MA5	8	8.M.C 8.A.V 8.5.T	1.6 3.0 1.0	1	67
18438	chuanqiandian-Chen-2013-888-759-1		chuanqiandian	Chen-2013-888-759	mua²¹	mua²¹	m ua ²¹		Chen2013			买	1869	BUY	Chuanqiandian	chua1256					Chuanqiandian	买	mua²¹	4 7 8	AXT	MY3	3	3.M.C 3.Y.V 3.3.T	1.6 3.0 1.0	0	67
18439	chuanqiandiancentralguizhou-Chen-2013-888-759-1		chuanqiandiancentralguizhou	Chen-2013-888-759	ʑu¹³	ʑu¹³	ʑ u ¹³		Chen2013			买	1869	BUY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	买	ʑu¹³	3 7 8	AXT	SY2	4	4.S.C 4.Y.V 4.2.T	1.6 3.0 1.0	0	69
18440	chuanqiandiansouthernguizhou-Chen-2013-888-759-1		chuanqiandiansouthernguizhou	Chen-2013-888-759	ʑu⁴²	ʑu⁴²	ʑ u ⁴²		Chen2013			买	1869	BUY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	买	ʑu⁴²	3 7 8	AXT	SY3	6	6.S.C 6.Y.V 6.3.T	1.6 3.0 1.0	0	69
18441	chuanqiandiannortheastyunnan-Chen-2013-888-759-1		chuanqiandiannortheastyunnan	Chen-2013-888-759	mɦa¹¹	mɦa¹¹	m ɦ a ¹¹		Chen2013			买	1869	BUY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	买	mɦa¹¹	4 3 7 8	ACYT	MHA1	5	5.M.C 5.H.C 5.A.V 5.1.T	1.6 1.2 3.0 1.0	0	67
18446	qiandongwest-Chen-2013-888-759-1		qiandongwest	Chen-2013-888-759	me²¹	me²¹	m e ²¹		Chen2013			买	1869	BUY	Qiandong, West						Qiandong, West	买	me²¹	4 7 8	AXT	ME3	10	10.M.C 10.E.V 10.3.T	1.6 3.0 1.0	0	67
18447	bahengwest-Chen-2013-888-759-1		bahengwest	Chen-2013-888-759	ʔai³¹	ʔai³¹	ʔ ai ³¹		Chen2013			买	1869	BUY	Baheng, West	pahn1237					Baheng, West	买	ʔai³¹	1 7 8	AXT	HA3	2	2.H.C 2.A.V 2.3.T	1.6 3.0 1.0	0	68
18448	bahengeast-Chen-2013-888-759-1		bahengeast	Chen-2013-888-759	me¹¹	me¹¹	m e ¹¹		Chen2013			买	1869	BUY	Baheng, East	pahn1237					Baheng, East	买	me¹¹	4 7 8	AXT	ME1	1	1.M.C 1.E.V 1.1.T	1.6 3.0 1.0	1	67
10381	chuanqiandiancentralguizhou-Chen-2013-888-429-1		chuanqiandiancentralguizhou	Chen-2013-888-429	ʔa²⁴	ʔa²⁴	ʔ a ²⁴		Chen2013			二	1498	TWO	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	二	ʔa²⁴	1 7 8	AXT	HA2	4	4.H.C 4.A.V 4.2.T	1.6 3.0 1.0	0	70
10378	luobuoheeastern-Chen-2013-888-429-1		luobuoheeastern	Chen-2013-888-429	ʔu³¹	ʔu³¹	ʔ u ³¹		Chen2013			二	1498	TWO	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	二	ʔu³¹	1 7 8	AXT	HY3	7	7.H.C 7.Y.V 7.3.T	1.6 3.0 1.0	0	70
10379	luobuohewestern-Chen-2013-888-429-1		luobuohewestern	Chen-2013-888-429	ʔu³¹	ʔu³¹	ʔ u ³¹		Chen2013			二	1498	TWO	Luobuohe, Western	luop1235					Luobuohe, Western	二	ʔu³¹	1 7 8	AXT	HY3	8	8.H.C 8.Y.V 8.3.T	1.6 3.0 1.0	0	70
10382	chuanqiandiansouthernguizhou-Chen-2013-888-429-1		chuanqiandiansouthernguizhou	Chen-2013-888-429	ʔɔ³²	ʔɔ³²	ʔ ɔ ³²		Chen2013			二	1498	TWO	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	二	ʔɔ³²	1 7 8	AXT	HU3	6	6.H.C 6.U.V 6.3.T	1.6 3.0 1.0	0	70
10383	chuanqiandiannortheastyunnan-Chen-2013-888-429-1		chuanqiandiannortheastyunnan	Chen-2013-888-429	ʔa⁵⁵	ʔa⁵⁵	ʔ a ⁵⁵		Chen2013			二	1498	TWO	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	二	ʔa⁵⁵	1 7 8	AXT	HA5	5	5.H.C 5.A.V 5.5.T	1.6 3.0 1.0	0	70
10387	qiandongeast-Chen-2013-888-429-1		qiandongeast	Chen-2013-888-429	ʔou²⁴	ʔou²⁴	ʔ ɔ ²⁴		Chen2013			二	1498	TWO	Qiandong, East	east2370					Qiandong, East	二	ʔɔ²⁴	1 7 8	AXT	HU2	9	9.H.C 9.U.V 9.2.T	1.6 3.0 1.0	0	70
